timestamp,open,high,low,close,volume
2026-09-08T13:45:00+05:30,270.05,270.05,269.40,269.70,905383
2026-09-08T14:15:00+05:30,269.70,270.05,269.25,269.30,1180119
2026-09-08T14:45:00+05:30,269.30,269.30,268.40,268.45,1816866
2026-09-08T15:15:00+05:30,268.45,268.95,268.25,268.55,1153506
2026-09-09T09:15:00+05:30,267.35,268.55,267.10,268.55,2237840
2026-09-09T09:45:00+05:30,268.55,269.10,268.25,268.35,852641
2026-09-09T10:15:00+05:30,268.35,268.65,267.40,268.65,841876
2026-09-09T10:45:00+05:30,268.65,268.90,268.55,268.60,520547
2026-09-09T11:15:00+05:30,268.60,268.60,267.55,267.65,655885
2026-09-09T11:45:00+05:30,267.65,267.65,266.95,267.10,354407
2026-09-09T12:15:00+05:30,267.10,267.10,266.55,266.60,489117
2026-09-09T12:45:00+05:30,266.60,266.60,266.20,266.40,612457
2026-09-09T13:15:00+05:30,266.40,267.50,266.40,267.45,591263
2026-09-09T13:45:00+05:30,267.45,267.45,266.25,266.25,670226
2026-09-09T14:15:00+05:30,266.25,267.55,266.25,267.55,897305
2026-09-09T14:45:00+05:30,267.55,268.15,266.80,266.80,893581
2026-09-09T15:15:00+05:30,266.80,266.80,265.30,265.30,1032363
2026-09-10T09:15:00+05:30,264.65,264.65,263.20,263.50,1716743
2026-09-10T09:45:00+05:30,263.50,263.50,261.55,262.25,1401893
2026-09-10T10:15:00+05:30,262.25,262.60,261.95,262.55,766253
2026-09-10T10:45:00+05:30,262.55,262.70,261.70,261.70,781297
2026-09-10T11:15:00+05:30,261.70,261.70,260.25,260.30,906455
2026-09-10T11:45:00+05:30,260.30,260.50,260.10,260.45,476780
2026-09-10T12:15:00+05:30,260.45,260.85,260.45,260.80,391959
2026-09-10T12:45:00+05:30,260.80,260.80,259.80,260.00,734128
2026-09-10T13:15:00+05:30,260.00,260.35,259.85,259.95,807595
2026-09-10T13:45:00+05:30,259.95,260.40,259.95,260.20,757601
2026-09-10T14:15:00+05:30,260.20,260.20,258.90,259.95,1070130
2026-09-10T14:45:00+05:30,259.95,260.75,259.70,260.55,1144781
2026-09-10T15:15:00+05:30,260.55,260.95,260.10,260.95,1347126
2026-09-11T09:15:00+05:30,259.25,259.80,259.15,259.20,1934023
2026-09-11T09:45:00+05:30,259.20,259.30,258.80,258.80,1263999
2026-09-11T10:15:00+05:30,258.80,260.00,258.80,260.00,1108255
2026-09-11T10:45:00+05:30,260.00,260.60,259.70,260.55,605731
2026-09-11T11:15:00+05:30,260.55,260.55,259.50,259.55,757119
2026-09-11T11:45:00+05:30,259.55,260.10,259.55,260.05,851967
2026-09-11T12:15:00+05:30,260.05,260.45,259.65,259.65,792300
2026-09-11T12:45:00+05:30,259.65,259.65,258.50,259.05,814882
2026-09-11T13:15:00+05:30,259.05,259.35,258.95,259.35,559235
2026-09-11T13:45:00+05:30,259.35,259.35,258.80,259.25,564088
2026-09-11T14:15:00+05:30,259.25,259.60,259.10,259.40,661316
2026-09-11T14:45:00+05:30,259.40,260.20,258.45,258.50,1858269
2026-09-11T15:15:00+05:30,258.50,258.50,257.65,258.45,1157182
2026-09-15T09:15:00+05:30,254.30,254.45,253.45,253.65,2249165
2026-09-15T09:45:00+05:30,253.65,254.30,253.40,253.50,1239294
2026-09-15T10:15:00+05:30,253.50,253.75,253.30,253.70,937098
2026-09-15T10:45:00+05:30,253.70,253.95,253.45,253.65,682105
2026-09-15T11:15:00+05:30,253.65,253.85,253.10,253.55,664592
2026-09-15T11:45:00+05:30,253.55,253.55,253.15,253.50,671750
2026-09-15T12:15:00+05:30,253.50,253.60,253.00,253.05,1160327
2026-09-15T12:45:00+05:30,253.05,253.55,252.75,253.50,1105269
2026-09-15T13:15:00+05:30,253.50,254.10,253.50,253.65,813458
2026-09-15T13:45:00+05:30,253.65,253.75,253.30,253.45,926753
2026-09-15T14:15:00+05:30,253.45,254.55,253.45,254.45,1500898
2026-09-15T14:45:00+05:30,254.45,254.45,253.50,253.85,1679820
2026-09-15T15:15:00+05:30,253.85,254.90,253.85,254.85,1481056
2026-09-16T09:15:00+05:30,254.40,255.10,252.90,253.45,2203053
2026-09-16T09:45:00+05:30,253.45,253.95,253.20,253.60,1069120
2026-09-16T10:15:00+05:30,253.60,253.80,252.65,252.65,1400741
2026-09-16T10:45:00+05:30,252.65,253.45,252.65,252.90,833401
2026-09-16T11:15:00+05:30,252.90,252.90,251.70,251.70,1114030
2026-09-16T11:45:00+05:30,251.70,252.60,251.70,252.55,1204527
2026-09-16T12:15:00+05:30,252.55,253.15,252.55,253.10,1038743
2026-09-16T12:45:00+05:30,253.10,253.75,253.10,253.20,754916
2026-09-16T13:15:00+05:30,253.20,253.55,253.05,253.45,835740
2026-09-16T13:45:00+05:30,253.45,253.70,252.75,252.90,1644857
2026-09-16T14:15:00+05:30,252.90,254.30,252.75,254.30,1261488
2026-09-16T14:45:00+05:30,254.30,254.45,253.70,253.70,1496276
2026-09-16T15:15:00+05:30,253.70,254.90,253.60,254.90,1955181
2026-09-17T09:15:00+05:30,254.65,255.15,253.80,254.30,2390579
2026-09-17T09:45:00+05:30,254.30,254.50,254.00,254.40,1271870
2026-09-17T10:15:00+05:30,254.40,255.10,254.40,254.50,1116539
2026-09-17T10:45:00+05:30,254.50,254.90,254.40,254.85,808155
2026-09-17T11:15:00+05:30,254.85,255.85,254.85,255.75,1155446
2026-09-17T11:45:00+05:30,255.75,255.85,255.30,255.85,831130
2026-09-17T12:15:00+05:30,255.85,256.25,255.50,256.15,906877
2026-09-17T12:45:00+05:30,256.15,256.40,255.95,256.20,803799
2026-09-17T13:15:00+05:30,256.20,256.90,256.20,256.90,870463
2026-09-17T13:45:00+05:30,256.90,258.35,256.90,257.45,1179083
2026-09-17T14:15:00+05:30,257.45,258.30,257.45,258.10,1063684
2026-09-17T14:45:00+05:30,258.10,258.30,257.35,257.40,1527496
2026-09-17T15:15:00+05:30,257.40,258.45,257.40,258.45,2146433
2026-09-18T09:15:00+05:30,257.00,258.10,257.00,258.05,3165414
2026-09-18T09:45:00+05:30,258.05,258.15,257.65,257.70,1095542
2026-09-18T10:15:00+05:30,257.70,258.25,257.55,257.60,735952
2026-09-18T10:45:00+05:30,257.60,257.75,257.20,257.25,839792
2026-09-18T11:15:00+05:30,257.25,258.40,257.25,258.20,696611
2026-09-18T11:45:00+05:30,258.20,258.55,258.05,258.55,734541
2026-09-18T12:15:00+05:30,258.55,259.65,258.50,259.60,550448
2026-09-18T12:45:00+05:30,259.60,259.60,258.70,259.50,746726
2026-09-18T13:15:00+05:30,259.50,259.50,258.85,259.50,573040
2026-09-18T13:45:00+05:30,259.50,260.25,259.50,259.80,832031
2026-09-18T14:15:00+05:30,259.80,260.45,259.35,260.35,1026172
2026-09-18T14:45:00+05:30,260.35,260.70,260.35,260.60,1242923
2026-09-18T15:15:00+05:30,260.60,261.55,260.60,261.55,1745075
2026-09-21T09:15:00+05:30,262.95,263.40,261.95,262.20,1145538
2026-09-21T09:45:00+05:30,262.20,262.80,262.10,262.45,924567
2026-09-21T10:15:00+05:30,262.45,263.25,262.45,263.20,507978
2026-09-21T10:45:00+05:30,263.20,264.40,263.20,263.95,565561
2026-09-21T11:15:00+05:30,263.95,264.30,263.45,263.50,456314
2026-09-21T11:45:00+05:30,263.50,263.55,263.00,263.00,405527
2026-09-21T12:15:00+05:30,263.00,263.30,263.00,263.20,357146
2026-09-21T12:45:00+05:30,263.20,263.55,262.75,262.85,456220
2026-09-21T13:15:00+05:30,262.85,263.30,262.75,262.80,381324
2026-09-21T13:45:00+05:30,262.80,263.70,262.80,263.40,557194
2026-09-21T14:15:00+05:30,263.40,265.15,263.40,264.80,743610
2026-09-21T14:45:00+05:30,264.80,264.80,264.15,264.60,530887
2026-09-21T15:15:00+05:30,264.60,265.30,264.25,265.30,663225
