timestamp,open,high,low,close,volume
2026-09-21T11:15:00+05:30,989.95,992.20,989.95,990.75,654280
2026-09-21T11:45:00+05:30,990.75,990.75,983.90,983.95,937396
2026-09-21T12:15:00+05:30,983.95,987.85,983.85,987.30,809591
2026-09-21T12:45:00+05:30,987.30,988.80,984.55,984.60,781552
2026-09-21T13:15:00+05:30,984.60,985.75,984.00,985.30,761637
2026-09-21T13:45:00+05:30,985.30,986.60,977.65,977.65,1877662
2026-09-21T14:15:00+05:30,977.65,979.70,972.85,978.05,743901
2026-09-21T14:45:00+05:30,978.05,978.05,972.00,975.50,1582598
2026-09-21T15:15:00+05:30,975.50,975.50,972.85,975.30,1290389
2026-09-22T09:15:00+05:30,966.85,969.75,960.50,967.40,2666692
2026-09-22T09:45:00+05:30,967.40,975.15,967.40,975.10,2200831
2026-09-22T10:15:00+05:30,975.10,984.65,975.10,984.60,1140010
2026-09-22T10:45:00+05:30,984.60,988.75,984.60,987.95,1268173
2026-09-22T11:15:00+05:30,987.95,989.45,984.90,984.90,867209
2026-09-22T11:45:00+05:30,984.90,985.70,983.40,985.70,838966
2026-09-22T12:15:00+05:30,985.70,987.80,984.40,984.40,610347
2026-09-22T12:45:00+05:30,984.40,985.10,982.35,982.40,999217
2026-09-22T13:15:00+05:30,982.40,988.00,982.40,985.10,1326378
2026-09-22T13:45:00+05:30,985.10,985.10,979.70,980.55,1092113
2026-09-22T14:15:00+05:30,980.55,984.45,979.15,980.90,1602670
2026-09-22T14:45:00+05:30,980.90,983.05,977.75,981.60,2929901
2026-09-22T15:15:00+05:30,981.60,986.75,980.75,986.75,1391166
2026-09-23T09:15:00+05:30,979.10,979.10,971.25,974.95,2035490
2026-09-23T09:45:00+05:30,974.95,977.55,973.85,976.50,1549689
2026-09-23T10:15:00+05:30,976.50,980.95,976.25,976.25,1257011
2026-09-23T10:45:00+05:30,976.25,976.30,970.45,970.50,1343619
2026-09-23T11:15:00+05:30,970.50,971.80,970.50,971.45,1232813
2026-09-23T11:45:00+05:30,971.45,973.75,970.90,972.55,832241
2026-09-23T12:15:00+05:30,972.55,972.55,967.85,968.15,829287
2026-09-23T12:45:00+05:30,968.15,968.80,965.05,965.25,1039995
2026-09-23T13:15:00+05:30,965.25,967.35,964.60,966.45,813485
2026-09-23T13:45:00+05:30,966.45,967.65,963.50,963.50,1297954
2026-09-23T14:15:00+05:30,963.50,965.35,963.25,963.30,1564821
2026-09-23T14:45:00+05:30,963.30,968.30,961.30,967.55,1962516
2026-09-23T15:15:00+05:30,967.55,969.85,967.30,969.80,1510583
2026-09-24T09:15:00+05:30,966.50,969.00,962.65,969.00,3889282
2026-09-24T09:45:00+05:30,969.00,969.00,964.70,965.95,1790695
2026-09-24T10:15:00+05:30,965.95,967.00,963.35,964.90,1693850
2026-09-24T10:45:00+05:30,964.90,968.50,964.90,968.50,1873607
2026-09-24T11:15:00+05:30,968.50,968.60,964.95,964.95,1311392
2026-09-24T11:45:00+05:30,964.95,967.25,964.20,967.25,1372159
2026-09-24T12:15:00+05:30,967.25,968.30,965.95,967.30,1225619
2026-09-24T12:45:00+05:30,967.30,967.95,965.50,967.00,651433
2026-09-24T13:15:00+05:30,967.00,968.90,965.80,968.90,1123713
2026-09-24T13:45:00+05:30,968.90,972.80,967.55,972.75,2113581
2026-09-24T14:15:00+05:30,972.75,972.75,969.25,970.45,1104767
2026-09-24T14:45:00+05:30,970.45,971.95,969.20,971.55,2017985
2026-09-24T15:15:00+05:30,971.55,973.60,971.55,971.90,2153755
2026-09-25T09:15:00+05:30,965.50,969.80,965.25,968.65,1214217
2026-09-25T09:45:00+05:30,968.65,972.75,967.75,972.35,1125512
2026-09-25T10:15:00+05:30,972.35,978.10,972.20,976.60,1339722
2026-09-25T10:45:00+05:30,976.60,977.55,975.50,976.80,590047
2026-09-25T11:15:00+05:30,976.80,976.80,971.90,971.95,632999
2026-09-25T11:45:00+05:30,971.95,974.80,969.80,974.80,566302
2026-09-25T12:15:00+05:30,974.80,976.35,974.80,975.40,547743
2026-09-25T12:45:00+05:30,975.40,982.60,975.40,980.20,667273
2026-09-25T13:15:00+05:30,980.20,984.50,980.20,984.45,688033
2026-09-25T13:45:00+05:30,984.45,985.40,981.80,981.80,758691
2026-09-25T14:15:00+05:30,981.80,983.25,978.70,980.15,879594
2026-09-25T14:45:00+05:30,980.15,980.15,978.65,978.70,942384
2026-09-25T15:15:00+05:30,978.70,981.20,978.70,980.25,1001950
2026-09-28T09:15:00+05:30,965.60,969.25,964.40,968.90,1528196
2026-09-28T09:45:00+05:30,968.90,968.90,962.65,962.65,1333339
2026-09-28T10:15:00+05:30,962.65,962.65,956.05,956.05,780776
2026-09-28T10:45:00+05:30,956.05,957.15,955.30,955.30,466564
2026-09-28T11:15:00+05:30,955.30,960.50,955.30,959.05,659740
2026-09-28T11:45:00+05:30,959.05,959.05,955.20,956.25,412832
2026-09-28T12:15:00+05:30,956.25,956.85,955.50,956.35,434766
2026-09-28T12:45:00+05:30,956.35,961.75,956.35,961.70,414432
2026-09-28T13:15:00+05:30,961.70,969.15,961.70,966.05,606649
2026-09-28T13:45:00+05:30,966.05,966.05,961.60,963.75,427859
2026-09-28T14:15:00+05:30,963.75,963.75,958.95,959.30,1224371
2026-09-28T14:45:00+05:30,959.30,960.55,953.55,954.90,826923
2026-09-28T15:15:00+05:30,954.90,954.90,951.50,952.95,828103
2026-09-29T09:15:00+05:30,951.05,956.30,949.40,956.25,3665604
2026-09-29T09:45:00+05:30,956.25,956.80,954.50,956.05,2227592
2026-09-29T10:15:00+05:30,956.05,958.40,955.60,957.55,1065406
2026-09-29T10:45:00+05:30,957.55,957.55,953.40,956.55,1122049
2026-09-29T11:15:00+05:30,956.55,956.55,947.20,947.25,1676701
2026-09-29T11:45:00+05:30,947.25,952.00,947.25,951.95,1627602
2026-09-29T12:15:00+05:30,951.95,955.90,951.95,955.90,1067336
2026-09-29T12:45:00+05:30,955.90,960.25,953.15,953.20,1446938
2026-09-29T13:15:00+05:30,953.20,953.20,949.05,949.10,1242361
2026-09-29T13:45:00+05:30,949.10,954.45,949.10,954.45,1262587
2026-09-29T14:15:00+05:30,954.45,959.20,954.45,958.70,1466211
2026-09-29T14:45:00+05:30,958.70,958.70,952.85,952.85,2574518
2026-09-29T15:15:00+05:30,952.85,961.65,952.70,959.40,2312418
2026-09-30T09:15:00+05:30,980.30,990.55,977.80,990.55,2189485
2026-09-30T09:45:00+05:30,990.55,999.75,990.55,999.70,1590818
2026-09-30T10:15:00+05:30,999.70,1005.20,999.70,1005.10,1106011
2026-09-30T10:45:00+05:30,1005.10,1007.90,1002.90,1003.20,1302901
2026-09-30T11:15:00+05:30,1003.20,1010.60,1003.20,1010.50,984916
2026-09-30T11:45:00+05:30,1010.50,1017.80,1010.50,1017.80,1204978
2026-09-30T12:15:00+05:30,1017.80,1019.30,1017.80,1018.90,919268
2026-09-30T12:45:00+05:30,1018.90,1021.60,1015.70,1021.50,733007
2026-09-30T13:15:00+05:30,1021.50,1021.50,1017.70,1019.60,985850
2026-09-30T13:45:00+05:30,1019.60,1026.90,1019.60,1026.90,1151288
2026-09-30T14:15:00+05:30,1026.90,1034.00,1026.90,1034.00,1304451
2026-09-30T14:45:00+05:30,1034.00,1041.30,1032.00,1041.20,2363372
2026-09-30T15:15:00+05:30,1041.20,1045.70,1041.20,1045.10,1161037
2026-10-01T09:15:00+05:30,1036.20,1036.40,1032.50,1035.80,3606945
2026-10-01T09:45:00+05:30,1035.80,1045.10,1035.80,1041.40,2902268
2026-10-01T10:15:00+05:30,1041.40,1046.50,1040.80,1045.10,2370015
2026-10-01T10:45:00+05:30,1045.10,1045.30,1041.10,1045.30,1673596
2026-10-01T11:15:00+05:30,1045.30,1049.40,1045.00,1049.30,1670029
2026-10-01T11:45:00+05:30,1049.30,1049.30,1042.30,1043.30,1759668
2026-10-01T12:15:00+05:30,1043.30,1049.30,1043.30,1049.20,2114788
2026-10-01T12:45:00+05:30,1049.20,1054.10,1048.00,1053.10,1673978
2026-10-01T13:15:00+05:30,1053.10,1053.10,1050.20,1052.60,1458632
2026-10-01T13:45:00+05:30,1052.60,1052.60,1048.90,1052.50,2287459
2026-10-01T14:15:00+05:30,1052.50,1062.50,1052.50,1062.50,3152788
2026-10-01T14:45:00+05:30,1062.50,1066.80,1062.50,1064.80,3195329
2026-10-01T15:15:00+05:30,1064.80,1065.90,1062.10,1062.20,4265299
2026-10-05T09:15:00+05:30,1068.70,1071.30,1064.70,1064.80,2442560
2026-10-05T09:45:00+05:30,1064.80,1065.00,1054.00,1054.10,1670314
2026-10-05T10:15:00+05:30,1054.10,1055.40,1049.10,1049.20,942617
2026-10-05T10:45:00+05:30,1049.20,1050.90,1048.40,1050.70,855923
2026-10-05T11:15:00+05:30,1050.70,1057.50,1050.70,1057.30,674521
2026-10-05T11:45:00+05:30,1057.30,1058.10,1053.80,1055.30,761936
2026-10-05T12:15:00+05:30,1055.30,1063.80,1054.90,1063.70,742194
2026-10-05T12:45:00+05:30,1063.70,1066.00,1062.20,1066.00,965374
2026-10-05T13:15:00+05:30,1066.00,1069.00,1064.80,1064.80,513752
2026-10-05T13:45:00+05:30,1064.80,1065.10,1060.50,1062.90,631714
2026-10-05T14:15:00+05:30,1062.90,1069.10,1062.90,1066.40,783627
2026-10-05T14:45:00+05:30,1066.40,1073.00,1066.40,1072.90,1636662
2026-10-05T15:15:00+05:30,1072.90,1074.90,1071.50,1073.00,1094047
